18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
0,15,32,14,11,4,23,13,0,17,22,21,9,18,13,18,19,19,13,16,2,15,4,11,15,16,19,21,19,2,20,5,30,23,0,12,2,9,32,16,14,15,1,15,15,42,4,23,0,28,11,10,21,6,11,13,24,14,14,9,18,10,10,18,1,0,16,5,39,22,10,12,8,15,16,8,32,8,0,8,31,21,24,8,27,0,13,10,11,3,36,3,5,14,15,14,25,24,16,19,27,5,9,10,15,9,30,17,7,10,9,18,12,13,19,6,13,11,26,1,7,6,17,43,19,7,9,16,7,21,24,5,18,0,14,21,8,1,30,26,100,15,38,5,25,16,22,78,52,48,95,5,8,92,69,31,34,66,45,55,21,57,22,48,20,25,6,38,31,0,21,10
5,14,38,28,4,5,7,0,18,23,10,9,31,8,0,15,30,7,16,23,9,10,32,0,8,24,0,26,8,29,2,9,18,19,14,4,3,1,8,53,7,23,18,3,20,9,24,23,3,0,15,26,13,15,16,14,11,2,26,27,18,11,5,4,24,19,0,5,16,32,0,9,0,40,12,20,19,23,10,26,7,17,10,6,18,17,6,22,18,11,9,4,6,18,27,0,18,27,21,5,30,17,1,11,15,19,13,21,0,32,11,5,4,21,14,12,8,23,18,22,20,11,11,11,22,4,5,3,10,13,38,17,13,5,7,8,26,16,13,24,100,43,13,26,5,14,91,9,38,63,57,43,44,56,79,21,51,49,34,66,33,16,52,25,26,25,25,21,29,17,32,0
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
0,25,16,8,21,1,29,19,17,25,1,8,19,11,0,0,31,20,11,9,28,8,13,27,0,12,0,41,6,24,5,0,41,8,16,4,28,0,25,5,18,19,15,10,0,37,5,32,1,20,2,11,25,15,0,27,29,14,0,19,9,17,12,19,6,4,25,5,19,22,14,2,29,13,17,20,4,17,8,17,16,3,23,16,11,9,20,15,20,10,16,16,17,24,23,10,8,0,13,14,1,20,24,24,5,22,4,6,20,18,4,27,8,37,7,20,11,11,7,5,10,27,24,14,0,19,29,0,8,23,14,15,11,8,10,23,27,16,11,6,100,10,25,18,25,23,27,73,66,34,16,84,76,24,24,76,71,29,46,54,25,7,67,37,23,0,40,21,2,15,7,55
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
40,7,14,7,6,26,0,14,35,13,0,0,14,25,15,13,18,27,3,14,9,6,18,16,5,21,12,23,3,16,7,6,19,23,26,19,2,20,17,11,15,17,17,54,0,10,2,15,2,16,14,20,15,11,14,12,5,8,0,36,12,4,35,25,1,17,15,17,24,0,8,32,19,11,2,17,11,28,10,19,6,5,13,19,19,5,22,10,20,20,3,10,28,1,9,12,28,12,15,23,13,13,6,17,13,11,12,16,19,19,8,17,15,23,15,8,20,18,0,7,8,24,17,4,25,14,13,8,1,11,3,16,48,42,12,16,2,15,1,13,100,23,17,26,19,14,47,53,55,45,68,32,30,70,42,58,71,29,16,84,16,37,47,40,30,24,7,9,28,15,23,25
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
40,7,14,7,6,26,0,14,35,13,0,0,14,25,15,13,18,27,3,14,9,6,18,16,5,21,12,23,3,16,7,6,19,23,26,19,2,20,17,11,15,17,17,54,0,10,2,15,2,16,14,20,15,11,14,12,5,8,0,36,12,4,35,25,1,17,15,17,24,0,8,32,19,11,2,17,11,28,10,19,6,5,13,19,19,5,22,10,20,20,3,10,28,1,9,12,28,12,15,23,13,13,6,17,13,11,12,16,19,19,8,17,15,23,15,8,20,18,0,7,8,24,17,4,25,14,13,8,1,11,3,16,48,42,12,16,2,15,1,13,100,23,17,26,19,14,47,53,55,45,68,32,30,70,42,58,71,29,16,84,16,37,47,40,30,24,7,9,28,15,23,25
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
40,7,14,7,6,26,0,14,35,13,0,0,14,25,15,13,18,27,3,14,9,6,18,16,5,21,12,23,3,16,7,6,19,23,26,19,2,20,17,11,15,17,17,54,0,10,2,15,2,16,14,20,15,11,14,12,5,8,0,36,12,4,35,25,1,17,15,17,24,0,8,32,19,11,2,17,11,28,10,19,6,5,13,19,19,5,22,10,20,20,3,10,28,1,9,12,28,12,15,23,13,13,6,17,13,11,12,16,19,19,8,17,15,23,15,8,20,18,0,7,8,24,17,4,25,14,13,8,1,11,3,16,48,42,12,16,2,15,1,13,100,23,17,26,19,14,47,53,55,45,68,32,30,70,42,58,71,29,16,84,16,37,47,40,30,24,7,9,28,15,23,25
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
5,14,38,28,4,5,7,0,18,23,10,9,31,8,0,15,30,7,16,23,9,10,32,0,8,24,0,26,8,29,2,9,18,19,14,4,3,1,8,53,7,23,18,3,20,9,24,23,3,0,15,26,13,15,16,14,11,2,26,27,18,11,5,4,24,19,0,5,16,32,0,9,0,40,12,20,19,23,10,26,7,17,10,6,18,17,6,22,18,11,9,4,6,18,27,0,18,27,21,5,30,17,1,11,15,19,13,21,0,32,11,5,4,21,14,12,8,23,18,22,20,11,11,11,22,4,5,3,10,13,38,17,13,5,7,8,26,16,13,24,100,43,13,26,5,14,91,9,38,63,57,43,44,56,79,21,51,49,34,66,33,16,52,25,26,25,25,21,29,17,32,0
19,26,2,4,21,0,29,0,20,23,14,22,8,13,17,1,4,29,3,46,0,17,0,13,2,6,37,25,12,0,18,23,24,13,10,7,3,24,15,7,36,9,7,7,2,29,26,29,0,15,17,9,17,15,10,18,18,19,8,22,8,18,6,15,13,13,11,17,8,24,10,10,24,10,15,27,4,17,20,22,17,2,11,12,0,21,21,0,8,27,24,0,28,13,21,33,5,0,7,15,25,22,7,21,3,7,0,10,18,14,32,19,23,5,0,29,4,9,30,0,17,10,12,12,21,27,18,13,3,33,21,12,0,18,26,1,28,9,1,17,100,14,6,48,26,6,31,69,27,73,39,61,45,55,29,71,98,2,56,44,37,22,41,52,17,10,21,13,29,7,42,9
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
5,14,38,28,4,5,7,0,18,23,10,9,31,8,0,15,30,7,16,23,9,10,32,0,8,24,0,26,8,29,2,9,18,19,14,4,3,1,8,53,7,23,18,3,20,9,24,23,3,0,15,26,13,15,16,14,11,2,26,27,18,11,5,4,24,19,0,5,16,32,0,9,0,40,12,20,19,23,10,26,7,17,10,6,18,17,6,22,18,11,9,4,6,18,27,0,18,27,21,5,30,17,1,11,15,19,13,21,0,32,11,5,4,21,14,12,8,23,18,22,20,11,11,11,22,4,5,3,10,13,38,17,13,5,7,8,26,16,13,24,100,43,13,26,5,14,91,9,38,63,57,43,44,56,79,21,51,49,34,66,33,16,52,25,26,25,25,21,29,17,32,0
19,0,28,19,21,10,2,5,14,36,14,16,0,14,9,29,15,8,0,5,34,18,19,18,3,15,8,18,4,18,25,12,10,0,30,4,16,22,12,20,19,7,23,5,15,19,12,10,16,23,1,0,11,30,14,21,23,26,15,4,10,19,3,18,0,28,16,9,3,24,24,10,0,20,3,24,20,16,8,30,20,7,11,7,31,13,22,4,16,0,15,5,39,0,30,11,14,0,4,1,13,27,11,24,21,6,27,8,28,13,1,17,18,5,31,10,14,10,13,28,3,12,17,18,4,18,8,19,23,9,10,18,11,22,9,19,8,10,15,16,100,16,33,18,28,6,41,59,67,33,48,52,63,37,76,24,39,61,44,56,21,42,37,27,0,25,49,26,6,30,21,16
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
5,14,38,28,4,5,7,0,18,23,10,9,31,8,0,15,30,7,16,23,9,10,32,0,8,24,0,26,8,29,2,9,18,19,14,4,3,1,8,53,7,23,18,3,20,9,24,23,3,0,15,26,13,15,16,14,11,2,26,27,18,11,5,4,24,19,0,5,16,32,0,9,0,40,12,20,19,23,10,26,7,17,10,6,18,17,6,22,18,11,9,4,6,18,27,0,18,27,21,5,30,17,1,11,15,19,13,21,0,32,11,5,4,21,14,12,8,23,18,22,20,11,11,11,22,4,5,3,10,13,38,17,13,5,7,8,26,16,13,24,100,43,13,26,5,14,91,9,38,63,57,43,44,56,79,21,51,49,34,66,33,16,52,25,26,25,25,21,29,17,32,0
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
18,4,13,16,12,15,22,24,19,3,7,30,16,0,27,9,12,6,14,21,10,14,47,0,15,5,11,6,5,14,4,32,29,7,9,6,0,24,15,29,11,15,20,7,9,26,19,14,5,17,7,4,22,36,6,9,13,20,17,13,9,15,13,18,9,38,0,4,9,22,7,16,0,13,23,15,26,36,15,14,10,16,0,9,0,44,0,15,9,0,31,26,19,15,15,0,3,21,14,0,19,31,11,17,9,14,15,22,14,17,14,3,21,20,8,10,0,20,22,32,22,5,16,10,0,15,18,17,25,18,0,13,9,20,26,5,0,11,29,9,100,12,35,27,1,25,37,63,53,47,94,6,52,48,58,42,1,99,81,19,81,19,0,26,58,0,16,0,29,25,42,4
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
0,15,32,14,11,4,23,13,0,17,22,21,9,18,13,18,19,19,13,16,2,15,4,11,15,16,19,21,19,2,20,5,30,23,0,12,2,9,32,16,14,15,1,15,15,42,4,23,0,28,11,10,21,6,11,13,24,14,14,9,18,10,10,18,1,0,16,5,39,22,10,12,8,15,16,8,32,8,0,8,31,21,24,8,27,0,13,10,11,3,36,3,5,14,15,14,25,24,16,19,27,5,9,10,15,9,30,17,7,10,9,18,12,13,19,6,13,11,26,1,7,6,17,43,19,7,9,16,7,21,24,5,18,0,14,21,8,1,30,26,100,15,38,5,25,16,22,78,52,48,95,5,8,92,69,31,34,66,45,55,21,57,22,48,20,25,6,38,31,0,21,10
1,24,10,11,10,31,12,16,18,13,15,17,13,8,19,6,25,26,2,11,11,9,0,14,8,30,8,31,4,9,8,5,39,15,19,26,9,16,3,7,17,21,31,16,0,9,20,8,16,27,0,22,13,3,15,20,12,30,38,0,0,13,7,18,15,23,17,11,3,13,16,1,16,9,17,15,25,16,11,28,12,0,17,16,10,14,15,12,21,9,19,34,17,14,12,1,0,23,11,24,25,18,3,5,14,2,9,24,23,15,19,7,24,16,10,20,19,5,8,24,13,8,8,6,35,7,26,1,7,5,8,27,28,21,1,23,8,26,12,7,100,18,6,5,47,24,47,53,33,67,43,57,65,35,74,26,58,42,49,51,49,13,38,28,24,36,12,32,20,10,0,38
5,14,38,28,4,5,7,0,18,23,10,9,31,8,0,15,30,7,16,23,9,10,32,0,8,24,0,26,8,29,2,9,18,19,14,4,3,1,8,53,7,23,18,3,20,9,24,23,3,0,15,26,13,15,16,14,11,2,26,27,18,11,5,4,24,19,0,5,16,32,0,9,0,40,12,20,19,23,10,26,7,17,10,6,18,17,6,22,18,11,9,4,6,18,27,0,18,27,21,5,30,17,1,11,15,19,13,21,0,32,11,5,4,21,14,12,8,23,18,22,20,11,11,11,22,4,5,3,10,13,38,17,13,5,7,8,26,16,13,24,100,43,13,26,5,14,91,9,38,63,57,43,44,56,79,21,51,49,34,66,33,16,52,25,26,25,25,21,29,17,32,0
40,7,14,7,6,26,0,14,35,13,0,0,14,25,15,13,18,27,3,14,9,6,18,16,5,21,12,23,3,16,7,6,19,23,26,19,2,20,17,11,15,17,17,54,0,10,2,15,2,16,14,20,15,11,14,12,5,8,0,36,12,4,35,25,1,17,15,17,24,0,8,32,19,11,2,17,11,28,10,19,6,5,13,19,19,5,22,10,20,20,3,10,28,1,9,12,28,12,15,23,13,13,6,17,13,11,12,16,19,19,8,17,15,23,15,8,20,18,0,7,8,24,17,4,25,14,13,8,1,11,3,16,48,42,12,16,2,15,1,13,100,23,17,26,19,14,47,53,55,45,68,32,30,70,42,58,71,29,16,84,16,37,47,40,30,24,7,9,28,15,23,25
19,0,28,19,21,10,2,5,14,36,14,16,0,14,9,29,15,8,0,5,34,18,19,18,3,15,8,18,4,18,25,12,10,0,30,4,16,22,12,20,19,7,23,5,15,19,12,10,16,23,1,0,11,30,14,21,23,26,15,4,10,19,3,18,0,28,16,9,3,24,24,10,0,20,3,24,20,16,8,30,20,7,11,7,31,13,22,4,16,0,15,5,39,0,30,11,14,0,4,1,13,27,11,24,21,6,27,8,28,13,1,17,18,5,31,10,14,10,13,28,3,12,17,18,4,18,8,19,23,9,10,18,11,22,9,19,8,10,15,16,100,16,33,18,28,6,41,59,67,33,48,52,63,37,76,24,39,61,44,56,21,42,37,27,0,25,49,26,6,30,21,16
0,15,32,14,11,4,23,13,0,17,22,21,9,18,13,18,19,19,13,16,2,15,4,11,15,16,19,21,19,2,20,5,30,23,0,12,2,9,32,16,14,15,1,15,15,42,4,23,0,28,11,10,21,6,11,13,24,14,14,9,18,10,10,18,1,0,16,5,39,22,10,12,8,15,16,8,32,8,0,8,31,21,24,8,27,0,13,10,11,3,36,3,5,14,15,14,25,24,16,19,27,5,9,10,15,9,30,17,7,10,9,18,12,13,19,6,13,11,26,1,7,6,17,43,19,7,9,16,7,21,24,5,18,0,14,21,8,1,30,26,100,15,38,5,25,16,22,78,52,48,95,5,8,92,69,31,34,66,45,55,21,57,22,48,20,25,6,38,31,0,21,10
19,0,28,19,21,10,2,5,14,36,14,16,0,14,9,29,15,8,0,5,34,18,19,18,3,15,8,18,4,18,25,12,10,0,30,4,16,22,12,20,19,7,23,5,15,19,12,10,16,23,1,0,11,30,14,21,23,26,15,4,10,19,3,18,0,28,16,9,3,24,24,10,0,20,3,24,20,16,8,30,20,7,11,7,31,13,22,4,16,0,15,5,39,0,30,11,14,0,4,1,13,27,11,24,21,6,27,8,28,13,1,17,18,5,31,10,14,10,13,28,3,12,17,18,4,18,8,19,23,9,10,18,11,22,9,19,8,10,15,16,100,16,33,18,28,6,41,59,67,33,48,52,63,37,76,24,39,61,44,56,21,42,37,27,0,25,49,26,6,30,21,16
19,0,28,19,21,10,2,5,14,36,14,16,0,14,9,29,15,8,0,5,34,18,19,18,3,15,8,18,4,18,25,12,10,0,30,4,16,22,12,20,19,7,23,5,15,19,12,10,16,23,1,0,11,30,14,21,23,26,15,4,10,19,3,18,0,28,16,9,3,24,24,10,0,20,3,24,20,16,8,30,20,7,11,7,31,13,22,4,16,0,15,5,39,0,30,11,14,0,4,1,13,27,11,24,21,6,27,8,28,13,1,17,18,5,31,10,14,10,13,28,3,12,17,18,4,18,8,19,23,9,10,18,11,22,9,19,8,10,15,16,100,16,33,18,28,6,41,59,67,33,48,52,63,37,76,24,39,61,44,56,21,42,37,27,0,25,49,26,6,30,21,16
0,15,32,14,11,4,23,13,0,17,22,21,9,18,13,18,19,19,13,16,2,15,4,11,15,16,19,21,19,2,20,5,30,23,0,12,2,9,32,16,14,15,1,15,15,42,4,23,0,28,11,10,21,6,11,13,24,14,14,9,18,10,10,18,1,0,16,5,39,22,10,12,8,15,16,8,32,8,0,8,31,21,24,8,27,0,13,10,11,3,36,3,5,14,15,14,25,24,16,19,27,5,9,10,15,9,30,17,7,10,9,18,12,13,19,6,13,11,26,1,7,6,17,43,19,7,9,16,7,21,24,5,18,0,14,21,8,1,30,26,100,15,38,5,25,16,22,78,52,48,95,5,8,92,69,31,34,66,45,55,21,57,22,48,20,25,6,38,31,0,21,10
